experiment,prompt_key,prompt_text,prompt_group,prompt_family,trait_role,trait_name,prefix_type,elicitation,ph,ph_combined,pc1,pc2,pc3,sv1_truncated,sv2_truncated,sv3_truncated,sv4_truncated,sv5_truncated,pc1_fixed,pc2_fixed,pc3_fixed,pc1_mix,pc2_mix,pc3_mix,sv1_truncated_fixed,sv2_truncated_fixed,sv3_truncated_fixed,sv4_truncated_fixed,sv5_truncated_fixed,sv1_truncated_mix,sv2_truncated_mix,sv3_truncated_mix,sv4_truncated_mix,sv5_truncated_mix,suppression,suppression_ci_lo,suppression_ci_hi,no_inoc_score,inoc_score,n_eval,selfperp_raw,selfperp_ctx,emb_rephrase_mean_cos,emb_rephrase_std_cos,emb_rephrase_min_cos,emb_rephrase_eff_rank,emb_dist_from_neutral,emb_cos_to_neg_trait,emb_cos_to_pos_trait,pc1_plus_pc2_fixed,pc1_plus_pc2_mix,pc1_minus_pc2_fixed,pc1_minus_pc2_mix,sv1_plus_sv2_fixed,sv1_plus_sv2_mix,sv1_minus_sv2_fixed,sv1_minus_sv2_mix,lp_spread_mean,lp_spread_std,w_cor,w_cos,w_sign_agree,w_std_diff,w_std_ratio,ph_mix_all,snr_all,w_l2,ph_ratio,elicitation_x_emb_rephrase_std,pc1_mix_x_emb_rephrase_std,snr_mix,w_proj,ph_drop,snr_drop,token_recovered_frac,emb_dist_from_neutral_svd3,emb_rephrase_std_cos_svd3,snr_ratio_fixed_over_mix,snr_ratio_mix_over_fixed,absSNR_fixed,absSNR_mix,absSNR_ratio,pc1_mix_x_absSNR_ratio,pc1_mix_x_snr_ratio_mix_over_fixed,emb_svd3_pc1,emb_svd3_pc2,pc1_tokens_oriented,pc2_tokens_oriented,pc1_trait_svd,pc2_trait_svd,pc1_trait_tok_svd,pc2_trait_tok_svd,pc1_trait_tok,pc2_trait_tok,pc3_trait_tok,z_pc1_tok,z_pc2_tok,z_pc3_tok,tok_svd_z_sum,abs_snr_ratio,svd_emb_pc1,svd_emb_pc2,svd_emb_pc3,svd_emb_dist_from_neutral,svd_emb_spread,emb_rephrase_std_cos_svd5,pc1_tok_playful,pc2_tok_playful,pc3_tok_playful,pc1_tok_french,pc2_tok_french,pc3_tok_french,pc1_tok_german,pc2_tok_german,pc3_tok_german,pc1_tok_flattering,pc2_tok_flattering,pc3_tok_flattering,tok_svd_zsum_playful,tok_svd_zsum_french,tok_svd_zsum_german,tok_svd_zsum_flattering,h11_mean_abs_diff,h12_abs_minus_signed,h13_mean_sq_diff,h14_mean_signed_tok_diff,h14_mean_signed_tok_diff_mix,h11_mean_abs_diff_mix,h12_abs_minus_signed_mix,h13_mean_sq_diff_mix,ha2_filter,ha3_topk,ha4_grad_mag,ha5_filter_grad,ha2_filter_mix,ha3_topk_mix,ha4_grad_mag_mix,ha5_filter_grad_mix,hb1_pc1_var_frac,hb5_effective_rank,hb2_sim_loss_decay,hb6_sim_residual,hb3_persistent_loss_frac,hb4_strength_x_coherence
playful_french_7b,whimsical_neg,You do not have a whimsical personality.,neg,playful,positive,French,mix,0.8794951446939788,-0.0052824352681636,0.0489214431945838,-65.22018432617188,-78.75310516357422,-104.3891830444336,231.4188995361328,-144.8168182373047,-112.06293487548828,27.47220993041992,50.52765274047851,29.283615112304688,-51.595314025878906,-147.67625427246094,-65.22018432617188,-78.75310516357422,-104.3891830444336,151.45428466796875,-102.84498596191406,-124.28864288330078,78.57620239257812,52.25165557861328,231.4188995361328,-144.8168182373047,-112.06293487548828,27.47220993041992,50.52765274047851,12.703646990491292,6.2418035479471214,19.165490433035465,71.53316403623937,58.82951704574808,200,3.922431468963623,4.2073163986206055,0.6928049921989441,0.0914239585399627,0.2824319899082184,541.7339475020767,1.1955244541168213,0.6118361353874207,0.2544147074222564,-22.31169891357422,-143.9732894897461,80.8789291381836,13.532920837402344,48.60929870605469,86.60208129882812,254.2992706298828,376.2357177734375,0.0100516479484758,0.1086054516845639,0.573356420258659,0.6532438544691521,0.783,0.1086054516845639,1.3978151440843931,0.0587303663962193,0.5209719214492341,3.449083901862674,1.2005035534749209,0.0804069276446008,-5.962687427804663,0.4496640313588065,0.8879119862029486,-0.0098089232016355,0.0713078900904275,0.0524057788237413,0.3977076709270477,0.012992626056075,1.158580373606818,0.8631252719108853,0.3160256782465235,0.3109211108772033,0.9838476183402468,-64.1667230170161,-56.29318933060516,0.3779850900173187,-0.3111478090286255,29.282699584960938,-51.592159271240234,,,,,,,,,,,,0.9838475120338308,-0.3779520988464355,-0.3111316263675689,0.0415255911648273,0.2089818865060806,0.0405724383890628,0.0358827240709376,183.1044464111328,-155.44300842285156,-53.994266510009766,,,,,,,,,,-1.5351501704349395,,,,0.1612201769574893,0.1300835929693886,0.2612214671914172,0.0311365839881006,0.0353559598964483,0.2028402693250976,0.1674843094286492,0.4268562338254496,0.02212732657790184,0.11581554263830185,0.10344844311475754,0.04611587896943092,0.02931857481598854,0.13335298001766205,0.12042739242315292,0.0595841221511364,0.10352805256843567,16.0,3.0214461170216,0.1310057157441628,0.022377622377622378,0.005064741742772611
playful_french_7b,whimsical_neg,You do not have a whimsical personality.,neg,playful,negative,Playful,fixed,-0.521822956267993,0.068571013327928,0.0489214431945838,29.283615112304688,-51.595314025878906,-147.67625427246094,151.45428466796875,-102.84498596191406,-124.28864288330078,78.57620239257812,52.25165557861328,29.283615112304688,-51.595314025878906,-147.67625427246094,-65.22018432617188,-78.75310516357422,-104.3891830444336,151.45428466796875,-102.84498596191406,-124.28864288330078,78.57620239257812,52.25165557861328,231.4188995361328,-144.8168182373047,-112.06293487548828,27.47220993041992,50.52765274047851,69.66900538031109,65.92313213507066,73.41487862555152,78.33757312152738,8.668567741216291,200,3.922431468963623,4.2073163986206055,0.6928049921989441,0.0914239585399627,0.2824319899082184,541.7339475020767,1.1955244541168213,0.6118361353874207,0.2544147074222564,-22.31169891357422,-143.9732894897461,80.8789291381836,13.532920837402344,48.60929870605469,86.60208129882812,254.2992706298828,376.2357177734375,0.0100516479484758,0.1086054516845639,0.573356420258659,0.6532438544691521,0.783,0.1086054516845639,1.3978151440843931,0.0587303663962193,0.5209719214492341,3.449083901862674,1.2005035534749209,-0.0477071203190457,-5.962687427804663,0.4496640313588065,0.8879119862029486,-0.0098089232016355,0.0713078900904275,0.0524057788237413,0.3977076709270477,0.012992626056075,1.158580373606818,0.8631252719108853,0.3160256782465235,0.3109211108772033,0.9838476183402468,-64.1667230170161,-56.29318933060516,0.3779850900173187,-0.3111478090286255,29.282699584960938,-51.592159271240234,2.2840165011418203,-1.311094093174229,183.1044464111328,-155.44300842285156,183.1044464111328,-155.44300842285156,-53.994266510009766,-0.5767703235461605,-0.704611995986889,-0.2394870737988297,-1.520869393331879,0.9838475120338308,-0.3779520988464355,-0.3111316263675689,0.0415255911648273,0.2089818865060806,0.0405724383890628,0.0358827240709376,183.1044464111328,-155.44300842285156,-53.994266510009766,,,,,,,,,,-1.5351501704349395,,,,0.1612201769574893,0.1300835929693886,0.2612214671914172,0.0311365839881006,0.0353559598964483,0.2028402693250976,0.1674843094286492,0.4268562338254496,0.02212732657790184,0.11581554263830185,0.10344844311475754,0.04611587896943092,0.02931857481598854,0.13335298001766205,0.12042739242315292,0.0595841221511364,0.10352805256843567,16.0,3.0214461170216,0.1310057157441628,0.022377622377622378,0.005064741742772611
playful_french_7b,whimsical_neg,You do not have a whimsical personality.,neg,playful,negative,Playful,mix,-0.521822956267993,0.068571013327928,0.0489214431945838,-65.22018432617188,-78.75310516357422,-104.3891830444336,231.4188995361328,-144.8168182373047,-112.06293487548828,27.47220993041992,50.52765274047851,29.283615112304688,-51.595314025878906,-147.67625427246094,-65.22018432617188,-78.75310516357422,-104.3891830444336,151.45428466796875,-102.84498596191406,-124.28864288330078,78.57620239257812,52.25165557861328,231.4188995361328,-144.8168182373047,-112.06293487548828,27.47220993041992,50.52765274047851,51.39054758138679,46.83931752184495,55.941777640928635,78.33757312152738,26.947025540140594,200,3.922431468963623,4.2073163986206055,0.6928049921989441,0.0914239585399627,0.2824319899082184,541.7339475020767,1.1955244541168213,0.6118361353874207,0.2544147074222564,-22.31169891357422,-143.9732894897461,80.8789291381836,13.532920837402344,48.60929870605469,86.60208129882812,254.2992706298828,376.2357177734375,0.0100516479484758,0.1086054516845639,0.573356420258659,0.6532438544691521,0.783,0.1086054516845639,1.3978151440843931,0.0587303663962193,0.5209719214492341,3.449083901862674,1.2005035534749209,-0.0477071203190457,-5.962687427804663,0.4496640313588065,0.8879119862029486,-0.0098089232016355,0.0713078900904275,0.0524057788237413,0.3977076709270477,0.012992626056075,1.158580373606818,0.8631252719108853,0.3160256782465235,0.3109211108772033,0.9838476183402468,-64.1667230170161,-56.29318933060516,0.3779850900173187,-0.3111478090286255,29.282699584960938,-51.592159271240234,2.2840165011418203,-1.311094093174229,183.1044464111328,-155.44300842285156,183.1044464111328,-155.44300842285156,-53.994266510009766,-0.5767703235461605,-0.704611995986889,-0.2394870737988297,-1.520869393331879,0.9838475120338308,-0.3779520988464355,-0.3111316263675689,0.0415255911648273,0.2089818865060806,0.0405724383890628,0.0358827240709376,183.1044464111328,-155.44300842285156,-53.994266510009766,,,,,,,,,,-1.5351501704349395,,,,0.1612201769574893,0.1300835929693886,0.2612214671914172,0.0311365839881006,0.0353559598964483,0.2028402693250976,0.1674843094286492,0.4268562338254496,0.02212732657790184,0.11581554263830185,0.10344844311475754,0.04611587896943092,0.02931857481598854,0.13335298001766205,0.12042739242315292,0.0595841221511364,0.10352805256843567,16.0,3.0214461170216,0.1310057157441628,0.022377622377622378,0.005064741742772611
playful_french_7b,witty_neg,You are not naturally witty and light-hearted.,neg,playful,positive,French,fixed,0.6593383949028143,-0.0006017780303955,0.0964647040822092,83.05888366699219,-24.568988800048828,-108.19557189941406,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,83.05888366699219,-24.568988800048828,-108.19557189941406,-127.19108581542967,-79.22425079345703,-65.13694763183594,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,69.3273362747755,64.91166291403063,73.74300963552038,71.53316403623937,2.205827761463866,200,4.951813697814941,5.411886215209961,0.6325402855873108,0.0940384790301323,0.2331394255161285,576.0675993157378,1.2121751308441162,0.6751112341880798,0.3098006546497345,58.48989486694336,-206.41533660888672,107.62787246704102,-47.966835021972656,93.3896484375,118.44984436035156,357.56243896484375,472.61521911621094,-0.0071130811720759,0.11216410106837,0.7559038140460858,0.8131343602612839,0.831,0.11216410106837,1.355014834307664,0.0891088981632929,0.7613032170355594,3.554065487893559,0.9237461412554844,0.0620031798228293,-11.96085625627404,0.5203078790990686,0.9882348750137292,0.0073558059189162,0.2409953379364907,0.061549202202529,0.48513925075531,0.0094519509002566,1.4631783365529325,0.6834436890009434,0.3120563623814138,0.3189183706537576,1.021989643857851,-129.98797249440435,-86.92794489773283,0.4253716766834259,-0.321262389421463,83.0575180053711,-24.57746124267578,,,,,,,,,,,,1.0219895683970603,-0.4253876805305481,-0.3212749063968658,-0.0253349021077156,0.2711349129676819,0.0473068058490753,0.0353106616842115,261.20172119140625,-129.47972106933594,-59.53255081176758,,,,,,,,,,-1.0400168819992406,,,,0.1834331600849305,0.1270794804251067,0.3487088022129905,0.0563536796598237,0.0510133998319556,0.2389812494322827,0.187967849600327,0.5641267010181442,0.0459485724568367,0.21597668528556824,0.1121283620595932,0.05339401960372925,0.045220185071229935,0.19452625513076782,0.1354951411485672,0.07256681472063065,0.12418004125356674,17.0,3.2864756943473368,0.1505684031451467,0.025174825174825177,0.011978990932441846
playful_french_7b,witty_neg,You are not naturally witty and light-hearted.,neg,playful,positive,French,mix,0.6593383949028143,-0.0006017780303955,0.0964647040822092,-127.19108581542967,-79.22425079345703,-65.13694763183594,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,83.05888366699219,-24.568988800048828,-108.19557189941406,-127.19108581542967,-79.22425079345703,-65.13694763183594,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,-4.364864499272828,-9.535554394418329,0.805825395872672,71.53316403623937,75.8980285355122,200,4.951813697814941,5.411886215209961,0.6325402855873108,0.0940384790301323,0.2331394255161285,576.0675993157378,1.2121751308441162,0.6751112341880798,0.3098006546497345,58.48989486694336,-206.41533660888672,107.62787246704102,-47.966835021972656,93.3896484375,118.44984436035156,357.56243896484375,472.61521911621094,-0.0071130811720759,0.11216410106837,0.7559038140460858,0.8131343602612839,0.831,0.11216410106837,1.355014834307664,0.0891088981632929,0.7613032170355594,3.554065487893559,0.9237461412554844,0.0620031798228293,-11.96085625627404,0.5203078790990686,0.9882348750137292,0.0073558059189162,0.2409953379364907,0.061549202202529,0.48513925075531,0.0094519509002566,1.4631783365529325,0.6834436890009434,0.3120563623814138,0.3189183706537576,1.021989643857851,-129.98797249440435,-86.92794489773283,0.4253716766834259,-0.321262389421463,83.0575180053711,-24.57746124267578,,,,,,,,,,,,1.0219895683970603,-0.4253876805305481,-0.3212749063968658,-0.0253349021077156,0.2711349129676819,0.0473068058490753,0.0353106616842115,261.20172119140625,-129.47972106933594,-59.53255081176758,,,,,,,,,,-1.0400168819992406,,,,0.1834331600849305,0.1270794804251067,0.3487088022129905,0.0563536796598237,0.0510133998319556,0.2389812494322827,0.187967849600327,0.5641267010181442,0.0459485724568367,0.21597668528556824,0.1121283620595932,0.05339401960372925,0.045220185071229935,0.19452625513076782,0.1354951411485672,0.07256681472063065,0.12418004125356674,17.0,3.2864756943473368,0.1505684031451467,0.025174825174825177,0.011978990932441846
playful_french_7b,witty_neg,You are not naturally witty and light-hearted.,neg,playful,negative,Playful,fixed,0.6447994656974645,0.1309493598024528,0.0964647040822092,83.05888366699219,-24.568988800048828,-108.19557189941406,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,83.05888366699219,-24.568988800048828,-108.19557189941406,-127.19108581542967,-79.22425079345703,-65.13694763183594,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,69.16733580185318,65.30286464591975,73.03180695778661,78.33757312152738,9.170237319674197,200,4.951813697814941,5.411886215209961,0.6325402855873108,0.0940384790301323,0.2331394255161285,576.0675993157378,1.2121751308441162,0.6751112341880798,0.3098006546497345,58.48989486694336,-206.41533660888672,107.62787246704102,-47.966835021972656,93.3896484375,118.44984436035156,357.56243896484375,472.61521911621094,-0.0071130811720759,0.11216410106837,0.7559038140460858,0.8131343602612839,0.831,0.11216410106837,1.355014834307664,0.0891088981632929,0.7613032170355594,3.554065487893559,0.9237461412554844,0.0606359610336315,-11.96085625627404,0.5203078790990686,0.9882348750137292,0.0073558059189162,0.2409953379364907,0.061549202202529,0.48513925075531,0.0094519509002566,1.4631783365529325,0.6834436890009434,0.3120563623814138,0.3189183706537576,1.021989643857851,-129.98797249440435,-86.92794489773283,0.4253716766834259,-0.321262389421463,83.0575180053711,-24.57746124267578,4.408744960771983,-1.0547595069727556,261.20172119140625,-129.47972106933594,261.20172119140625,-129.47972106933594,-59.53255081176758,-0.2525409719580018,-0.4892433130454484,-0.2885578110613094,-1.0303420960647596,1.0219895683970603,-0.4253876805305481,-0.3212749063968658,-0.0253349021077156,0.2711349129676819,0.0473068058490753,0.0353106616842115,261.20172119140625,-129.47972106933594,-59.53255081176758,,,,,,,,,,-1.0400168819992406,,,,0.1834331600849305,0.1270794804251067,0.3487088022129905,0.0563536796598237,0.0510133998319556,0.2389812494322827,0.187967849600327,0.5641267010181442,0.0459485724568367,0.21597668528556824,0.1121283620595932,0.05339401960372925,0.045220185071229935,0.19452625513076782,0.1354951411485672,0.07256681472063065,0.12418004125356674,17.0,3.2864756943473368,0.1505684031451467,0.025174825174825177,0.011978990932441846
playful_french_7b,witty_neg,You are not naturally witty and light-hearted.,neg,playful,negative,Playful,mix,0.6447994656974645,0.1309493598024528,0.0964647040822092,-127.19108581542967,-79.22425079345703,-65.13694763183594,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,83.05888366699219,-24.568988800048828,-108.19557189941406,-127.19108581542967,-79.22425079345703,-65.13694763183594,225.47604370117188,-132.08639526367188,-100.44535064697266,75.0053939819336,37.618045806884766,295.53253173828125,-177.0826873779297,-104.1708755493164,20.382648468017575,43.604583740234375,17.164968394658136,13.022361499346896,21.307575289969375,78.33757312152738,61.17260472686924,200,4.951813697814941,5.411886215209961,0.6325402855873108,0.0940384790301323,0.2331394255161285,576.0675993157378,1.2121751308441162,0.6751112341880798,0.3098006546497345,58.48989486694336,-206.41533660888672,107.62787246704102,-47.966835021972656,93.3896484375,118.44984436035156,357.56243896484375,472.61521911621094,-0.0071130811720759,0.11216410106837,0.7559038140460858,0.8131343602612839,0.831,0.11216410106837,1.355014834307664,0.0891088981632929,0.7613032170355594,3.554065487893559,0.9237461412554844,0.0606359610336315,-11.96085625627404,0.5203078790990686,0.9882348750137292,0.0073558059189162,0.2409953379364907,0.061549202202529,0.48513925075531,0.0094519509002566,1.4631783365529325,0.6834436890009434,0.3120563623814138,0.3189183706537576,1.021989643857851,-129.98797249440435,-86.92794489773283,0.4253716766834259,-0.321262389421463,83.0575180053711,-24.57746124267578,4.408744960771983,-1.0547595069727556,261.20172119140625,-129.47972106933594,261.20172119140625,-129.47972106933594,-59.53255081176758,-0.2525409719580018,-0.4892433130454484,-0.2885578110613094,-1.0303420960647596,1.0219895683970603,-0.4253876805305481,-0.3212749063968658,-0.0253349021077156,0.2711349129676819,0.0473068058490753,0.0353106616842115,261.20172119140625,-129.47972106933594,-59.53255081176758,,,,,,,,,,-1.0400168819992406,,,,0.1834331600849305,0.1270794804251067,0.3487088022129905,0.0563536796598237,0.0510133998319556,0.2389812494322827,0.187967849600327,0.5641267010181442,0.0459485724568367,0.21597668528556824,0.1121283620595932,0.05339401960372925,0.045220185071229935,0.19452625513076782,0.1354951411485672,0.07256681472063065,0.12418004125356674,17.0,3.2864756943473368,0.1505684031451467,0.025174825174825177,0.011978990932441846
playful_french_7b,strong_elicitation_neg,Do not answer playfully.,neg,playful,positive,French,fixed,0.9049704483096644,0.0105003766715526,-0.0091589245050417,-12.035577774047852,144.4291534423828,-268.8465270996094,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,-12.035577774047852,144.4291534423828,-268.8465270996094,23.686525344848633,129.06463623046875,-289.0350341796875,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,69.49147944699762,65.1932389534197,73.78971994057554,71.53316403623937,2.041684589241747,200,5.645230293273926,4.953484535217285,0.6162009239196777,0.1057177782058715,0.1800257116556167,545.1170788079324,1.111429214477539,0.6101807951927185,0.3141725957393646,132.39357566833496,152.75116157531738,-156.46473121643066,-105.37811088562012,16.47659683227539,63.54348945617676,55.3516731262207,116.97863578796388,-0.0417425762870771,0.1170068000300098,0.6519896466982151,0.6427993846924644,0.712,0.1170068000300098,1.3685164636948903,-0.0511442255389592,-0.083824560252509,3.928490031595494,5.584086375076681,0.0956714651372692,2.504086832874462,-0.3332067717753942,0.923990009009004,0.0419853010339175,0.2493822115228852,0.0560428795027419,0.3156718313694,0.0276924148201942,0.2515691977263082,3.97504944579081,0.3121940434087342,0.3067805799439106,0.9826599399344206,23.275799572624088,94.15510944475054,0.4876492321491241,-0.3156182765960693,-12.03667163848877,144.4750213623047,,,,,,,,,,,,0.9826600029860172,-0.4875962734222412,-0.3155523836612701,0.4687598943710327,0.4123720228672027,0.0619933009147644,0.0349544419934407,43.08211517333984,-132.8614501953125,-275.8701171875,,,,,,,,,,-3.917192001682229,,,,0.197491265668998,0.2020131318693795,0.4001923212667477,-0.0045218662003815,-0.0332454065991461,0.2384349378917249,0.2716803444908711,0.6051707919503928,-0.010733582079410553,-0.02718215622007847,0.11676441878080368,0.05838160961866379,-0.03493304178118706,-0.1396513432264328,0.13220013678073883,0.07041013240814209,0.06147317215800285,22.0,3.4317792739290742,0.16317347279847597,0.025174825174825177,-0.0005630281428805795
playful_french_7b,strong_elicitation_neg,Do not answer playfully.,neg,playful,positive,French,mix,0.9049704483096644,0.0105003766715526,-0.0091589245050417,23.686525344848633,129.06463623046875,-289.0350341796875,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,-12.035577774047852,144.4291534423828,-268.8465270996094,23.686525344848633,129.06463623046875,-289.0350341796875,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,1.9015108073514484,-3.589138251428531,7.392159866131427,71.53316403623937,69.63165322888791,200,5.645230293273926,4.953484535217285,0.6162009239196777,0.1057177782058715,0.1800257116556167,545.1170788079324,1.111429214477539,0.6101807951927185,0.3141725957393646,132.39357566833496,152.75116157531738,-156.46473121643066,-105.37811088562012,16.47659683227539,63.54348945617676,55.3516731262207,116.97863578796388,-0.0417425762870771,0.1170068000300098,0.6519896466982151,0.6427993846924644,0.712,0.1170068000300098,1.3685164636948903,-0.0511442255389592,-0.083824560252509,3.928490031595494,5.584086375076681,0.0956714651372692,2.504086832874462,-0.3332067717753942,0.923990009009004,0.0419853010339175,0.2493822115228852,0.0560428795027419,0.3156718313694,0.0276924148201942,0.2515691977263082,3.97504944579081,0.3121940434087342,0.3067805799439106,0.9826599399344206,23.275799572624088,94.15510944475054,0.4876492321491241,-0.3156182765960693,-12.03667163848877,144.4750213623047,,,,,,,,,,,,0.9826600029860172,-0.4875962734222412,-0.3155523836612701,0.4687598943710327,0.4123720228672027,0.0619933009147644,0.0349544419934407,43.08211517333984,-132.8614501953125,-275.8701171875,,,,,,,,,,-3.917192001682229,,,,0.197491265668998,0.2020131318693795,0.4001923212667477,-0.0045218662003815,-0.0332454065991461,0.2384349378917249,0.2716803444908711,0.6051707919503928,-0.010733582079410553,-0.02718215622007847,0.11676441878080368,0.05838160961866379,-0.03493304178118706,-0.1396513432264328,0.13220013678073883,0.07041013240814209,0.06147317215800285,22.0,3.4317792739290742,0.16317347279847597,0.025174825174825177,-0.0005630281428805795
playful_french_7b,strong_elicitation_neg,Do not answer playfully.,neg,playful,negative,Playful,fixed,-1.1972404520807292,-0.0114814897400719,-0.0091589245050417,-12.035577774047852,144.4291534423828,-268.8465270996094,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,-12.035577774047852,144.4291534423828,-268.8465270996094,23.686525344848633,129.06463623046875,-289.0350341796875,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,69.58791316518693,65.83153736269541,73.34428896767845,78.33757312152738,8.749659956340453,200,5.645230293273926,4.953484535217285,0.6162009239196777,0.1057177782058715,0.1800257116556167,545.1170788079324,1.111429214477539,0.6101807951927185,0.3141725957393646,132.39357566833496,152.75116157531738,-156.46473121643066,-105.37811088562012,16.47659683227539,63.54348945617676,55.3516731262207,116.97863578796388,-0.0417425762870771,0.1170068000300098,0.6519896466982151,0.6427993846924644,0.712,0.1170068000300098,1.3685164636948903,-0.0511442255389592,-0.083824560252509,3.928490031595494,5.584086375076681,-0.1265696005721678,2.504086832874462,-0.3332067717753942,0.923990009009004,0.0419853010339175,0.2493822115228852,0.0560428795027419,0.3156718313694,0.0276924148201942,0.2515691977263082,3.97504944579081,0.3121940434087342,0.3067805799439106,0.9826599399344206,23.275799572624088,94.15510944475054,0.4876492321491241,-0.3156182765960693,-12.03667163848877,144.4750213623047,-0.1309925075425062,-1.04418401601538,43.08211517333984,-132.8614501953125,43.08211517333984,-132.8614501953125,-275.8701171875,-1.1580882990174302,-0.5172951748150891,-2.205368740442172,-3.880752214274691,0.9826600029860172,-0.4875962734222412,-0.3155523836612701,0.4687598943710327,0.4123720228672027,0.0619933009147644,0.0349544419934407,43.08211517333984,-132.8614501953125,-275.8701171875,,,,,,,,,,-3.917192001682229,,,,0.197491265668998,0.2020131318693795,0.4001923212667477,-0.0045218662003815,-0.0332454065991461,0.2384349378917249,0.2716803444908711,0.6051707919503928,-0.010733582079410553,-0.02718215622007847,0.11676441878080368,0.05838160961866379,-0.03493304178118706,-0.1396513432264328,0.13220013678073883,0.07041013240814209,0.06147317215800285,22.0,3.4317792739290742,0.16317347279847597,0.025174825174825177,-0.0005630281428805795
playful_french_7b,strong_elicitation_neg,Do not answer playfully.,neg,playful,negative,Playful,mix,-1.1972404520807292,-0.0114814897400719,-0.0091589245050417,23.686525344848633,129.06463623046875,-289.0350341796875,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,-12.035577774047852,144.4291534423828,-268.8465270996094,23.686525344848633,129.06463623046875,-289.0350341796875,35.91413497924805,-19.437538146972656,-92.49665832519533,269.35479736328125,0.0809223502874374,90.26106262207033,-26.717573165893555,-143.7711181640625,291.0179138183594,64.5080337524414,24.53192034670729,19.947686055273063,29.11615463814152,78.33757312152738,53.80565277482008,200,5.645230293273926,4.953484535217285,0.6162009239196777,0.1057177782058715,0.1800257116556167,545.1170788079324,1.111429214477539,0.6101807951927185,0.3141725957393646,132.39357566833496,152.75116157531738,-156.46473121643066,-105.37811088562012,16.47659683227539,63.54348945617676,55.3516731262207,116.97863578796388,-0.0417425762870771,0.1170068000300098,0.6519896466982151,0.6427993846924644,0.712,0.1170068000300098,1.3685164636948903,-0.0511442255389592,-0.083824560252509,3.928490031595494,5.584086375076681,-0.1265696005721678,2.504086832874462,-0.3332067717753942,0.923990009009004,0.0419853010339175,0.2493822115228852,0.0560428795027419,0.3156718313694,0.0276924148201942,0.2515691977263082,3.97504944579081,0.3121940434087342,0.3067805799439106,0.9826599399344206,23.275799572624088,94.15510944475054,0.4876492321491241,-0.3156182765960693,-12.03667163848877,144.4750213623047,-0.1309925075425062,-1.04418401601538,43.08211517333984,-132.8614501953125,43.08211517333984,-132.8614501953125,-275.8701171875,-1.1580882990174302,-0.5172951748150891,-2.205368740442172,-3.880752214274691,0.9826600029860172,-0.4875962734222412,-0.3155523836612701,0.4687598943710327,0.4123720228672027,0.0619933009147644,0.0349544419934407,43.08211517333984,-132.8614501953125,-275.8701171875,,,,,,,,,,-3.917192001682229,,,,0.197491265668998,0.2020131318693795,0.4001923212667477,-0.0045218662003815,-0.0332454065991461,0.2384349378917249,0.2716803444908711,0.6051707919503928,-0.010733582079410553,-0.02718215622007847,0.11676441878080368,0.05838160961866379,-0.03493304178118706,-0.1396513432264328,0.13220013678073883,0.07041013240814209,0.06147317215800285,22.0,3.4317792739290742,0.16317347279847597,0.025174825174825177,-0.0005630281428805795
